ID,Description,Media_Type,Download_URL,Contribution_ID,Language_IDs,size,File_Key
a9e3060ff8c20a905525e265c7c565b2,PDF of glossed text for Early Sranan,application/pdf,Survey/1_gt.pdf,s-1,1,50302,EAEA0-F3F6-F66F-9B1E-0_1_gt.pdf
aa75008ab84afd55024c6647085711aa,Early Sranan,text/html,Survey/1.html,s-1,1,264999,
c54509f8b2fcc0d37b3ba3a1c72d0f0c,Map or figure accompanying language survey Early Sranan,image/png,Survey/1-1.png,s-1,1,104267,
9d04a82a1f7c09921234ae768910c667,PDF of glossed text for Sranan,application/pdf,Survey/2_gt.pdf,s-2,2,71503,EAEA0-A03D-7E7F-35AA-0_2_gt.pdf
f1608d81249d2cba288d0f13e3923504,Audio of the glossed text for Sranan being spoken,audio/mpeg,Survey/2_gt.mp3,s-2,2,1795970,EAEA0-A03D-7E7F-35AA-0_2_gt.mp3
81156790894df331d3718213d5b56db3,Sranan,text/html,Survey/2.html,s-2,2,372829,
49615b2639039606edfcb3cb7366e8f7,Map or figure accompanying language survey Sranan,image/png,Survey/2-1.png,s-2,2,98980,
9c929b079bdfd20c8c52cdba7b6c21cf,PDF of glossed text for Saramaccan,application/pdf,Survey/3_gt.pdf,s-3,3,56359,EAEA0-FABF-475D-5CFF-0_3_gt.pdf
6d2e697dd36d8a6980ac2ac742e1961a,Saramaccan,text/html,Survey/3.html,s-3,3,320494,
bac6922673a0feb700aecf422215cd71,Map or figure accompanying language survey Saramaccan,image/png,Survey/3-1.png,s-3,3,109137,
167f9a571dc08df068e8bdf928535ba0,PDF of glossed text for Nengee,application/pdf,Survey/4_gt.pdf,s-4,4,52792,EAEA0-43D4-4263-1F01-0_4_gt.pdf
abc88c3fae81677865ee1af01243936e,Audio of the glossed text for Nengee being spoken,audio/mpeg,Survey/4_gt.mp3,s-4,4,1336457,EAEA0-43D4-4263-1F01-0_4_gt.mp3
821b3640127445d1688de3cb6a915940,Nengee,text/html,Survey/4.html,s-4,4,264221,
1f7370712eec729f5f3c5d73b53fa2b5,Map or figure accompanying language survey Nengee,image/png,Survey/4-1.png,s-4,4,139143,
4ee37676e2635e6d008876b4e9b83cd5,PDF of glossed text for Creolese,application/pdf,Survey/5_gt.pdf,s-5,5,81859,EAEA0-B62A-6C0F-AAD1-0_5_gt.pdf
5d7f2824f76a767033414764e5bf88f9,Creolese,text/html,Survey/5.html,s-5,5,281002,
81095d13deea5755b074f3b2feccc2dd,Map or figure accompanying language survey Creolese,image/png,Survey/5-1.png,s-5,5,34180,
1a2841d3a077dc778fbdb74cef240483,PDF of glossed text for Trinidad English Creole,application/pdf,Survey/6_gt.pdf,s-6,6,47658,EAEA0-1DC6-28E5-C84A-0_6_gt.pdf
415f142437fdcb2a7acd95079f5d7645,Audio of the glossed text for Trinidad English Creole being spoken,audio/mpeg,Survey/6_gt.mp3,s-6,6,90112,EAEA0-1DC6-28E5-C84A-0_6_gt.mp3
fedf0a7350665287c824ebc1779c0eba,Trinidad English Creole,text/html,Survey/6.html,s-6,6,234732,
012f2cbfa1ecedbde802d4f9c266ca18,Map or figure accompanying language survey Trinidad English Creole,image/png,Survey/6-1.png,s-6,6,12311,
ecedc2df4c81b72e09046b75daac6a87,PDF of glossed text for Vincentian Creole,application/pdf,Survey/7_gt.pdf,s-7,7,89855,EAEA0-7756-600B-3E45-0_7_gt.pdf
61b30feaa466f348f3c76e94332a993b,Audio of the glossed text for Vincentian Creole being spoken,audio/mpeg,Survey/7_gt.mp3,s-7,7,4053158,EAEA0-7756-600B-3E45-0_7_gt.mp3
7ee998aff56311dbf4d8bd77e1e54fd7,Vincentian Creole,text/html,Survey/7.html,s-7,7,328421,
60476240b4e743a6f06b635a9b3f407d,Map or figure accompanying language survey Vincentian Creole,image/png,Survey/7-1.png,s-7,7,49216,
72b8e34c36a13b5b93210431f05a9189,Map or figure accompanying language survey Vincentian Creole,image/png,Survey/7-2.png,s-7,7,58637,
a95b0e4acb31f5bfb529e11d1eb5100c,PDF of glossed text for Jamaican,application/pdf,Survey/8_gt.pdf,s-8,8,75333,EAEA0-3A35-3650-07D6-0_8_gt.pdf
9e2a9fd252b993e1d7f04841bab834a5,Audio of the glossed text for Jamaican being spoken,audio/mpeg,Survey/8_gt.mp3,s-8,8,5363494,EAEA0-3A35-3650-07D6-0_8_gt.mp3
36670f1edb43e0cc096544dcf04f8419,Jamaican,text/html,Survey/8.html,s-8,8,297068,
d704d229c2c4a6221a9e635bda115394,Map or figure accompanying language survey Jamaican,image/png,Survey/8-1.png,s-8,8,15697,
f2088aebbd63074fcd402c600215cb66,PDF of glossed text for Belizean Creole,application/pdf,Survey/9_gt.pdf,s-9,9,60430,EAEA0-592B-5B36-0AD5-0_9_gt.pdf
862c44314b2fe30558a00fa349764477,Belizean Creole,text/html,Survey/9.html,s-9,9,375115,
4953d8d0e39fb9f393f90ae097d5ce0c,Map or figure accompanying language survey Belizean Creole,image/png,Survey/9-1.png,s-9,9,151593,
3081dc1f5d3643cc21913e3d96342fcb,PDF of glossed text for San Andres Creole English,application/pdf,Survey/10_gt.pdf,s-10,10,65351,EAEA0-DD53-3548-FE55-0_10_gt.pdf
f5a84ee9e803ff7ca2f0f60a0d09d361,San Andres Creole English,text/html,Survey/10.html,s-10,10,379041,
3fbee37ec0d1ad4aee418bf2fdcb0483,Map or figure accompanying language survey San Andres Creole English,image/png,Survey/10-1.png,s-10,10,109802,
4a8d010ca97f673e3e448a8e380f12b4,PDF of glossed text for Nicaraguan Creole English,application/pdf,Survey/11_gt.pdf,s-11,11,52165,EAEA0-6069-7C12-765E-0_11_gt.pdf
09609ad2f0e0b6a36c5b33bfb571eba3,Audio of the glossed text for Nicaraguan Creole English being spoken,audio/mpeg,Survey/11_gt.mp3,s-11,11,560516,EAEA0-6069-7C12-765E-0_11_gt.mp3
527c3853be955c5b0b4409bbe0e482cc,Nicaraguan Creole English,text/html,Survey/11.html,s-11,11,385099,
cc2a9b91c82289573b65182a1de9fa41,Map or figure accompanying language survey Nicaraguan Creole English,image/png,Survey/11-1.png,s-11,11,129599,
1ef51a42c91d0ec24f22a82c78f9b032,PDF of glossed text for Bahamian Creole,application/pdf,Survey/12_gt.pdf,s-12,12,84895,EAEA0-CA7F-4AD9-4D30-0_12_gt.pdf
d863a469ceb3a64051ef8df649033f36,Audio of the glossed text for Bahamian Creole being spoken,audio/mpeg,Survey/12_gt.mp3,s-12,12,1678766,EAEA0-CA7F-4AD9-4D30-0_12_gt.mp3
2fe579c2ee09eb28f6611c17221585fa,Bahamian Creole,text/html,Survey/12.html,s-12,12,408397,
73a443274dcbd7be582411f19035f7fa,Map or figure accompanying language survey Bahamian Creole,image/png,Survey/12-1.png,s-12,12,132954,
287b403d219a8018158d142b4ca15f82,PDF of glossed text for Gullah,application/pdf,Survey/13_gt.pdf,s-13,13,68430,EAEA0-FE27-4ED1-3332-0_13_gt.pdf
8578b06e6b040ebca1ce16ef3d6fa5b7,Audio of the glossed text for Gullah being spoken,audio/mpeg,Survey/13_gt.mp3,s-13,13,505330,EAEA0-FE27-4ED1-3332-0_13_gt.mp3
3c65d0f70859c0193afbd7fe33884897,Gullah,text/html,Survey/13.html,s-13,13,323867,
19959de8516064c5eeb758a16f21822e,Map or figure accompanying language survey Gullah,image/png,Survey/13-1.png,s-13,13,22560,
8adb7e052e5eb48b085aa34e369eed31,PDF of glossed text for African American English,application/pdf,Survey/14_gt.pdf,s-14,14,53700,EAEA0-2BEF-BCCD-AEF5-0_14_gt.pdf
701de2bdf1dd5172dec9200325ad7432,Audio of the glossed text for African American English being spoken,audio/mpeg,Survey/14_gt.mp3,s-14,14,1893733,EAEA0-2BEF-BCCD-AEF5-0_14_gt.mp3
38a58d8a1b52a3737989c6a6cd270535,African American English,text/html,Survey/14.html,s-14,14,226384,
eb375da32cab94f600eac795174ee762,Map or figure accompanying language survey African American English,image/png,Survey/14-1.png,s-14,14,395326,
bde0751ab1b19d0a491362c1f01222bc,PDF of glossed text for Krio,application/pdf,Survey/15_gt.pdf,s-15,15,73915,EAEA0-0D65-917F-6395-0_15_gt.pdf
b1df1e6f245e7dfc8f8f5611c3d4bdd4,Audio of the glossed text for Krio being spoken,audio/mpeg,Survey/15_gt.mp3,s-15,15,2269962,EAEA0-0D65-917F-6395-0_15_gt.mp3
403a064664e6be394ab957e0534db1e1,Krio,text/html,Survey/15.html,s-15,15,293915,
3c059b0cd29f1e606f7f31ce8bc3b6e7,Map or figure accompanying language survey Krio,image/png,Survey/15-1.png,s-15,15,24806,
865abf00f94869a7fb5c182b5671df73,PDF of glossed text for Ghanaian Pidgin English,application/pdf,Survey/16_gt.pdf,s-16,16,65563,EAEA0-CA39-12B4-3C15-0_16_gt.pdf
c195595f41d92ce7263f0b00ab2f875c,Audio of the glossed text for Ghanaian Pidgin English being spoken,audio/mpeg,Survey/16_gt.mp3,s-16,16,955502,EAEA0-CA39-12B4-3C15-0_16_gt.mp3
f992e508328ddcfa61b2866fb07629a5,Ghanaian Pidgin English,text/html,Survey/16.html,s-16,16,350845,
39367e59a491d9b2a298456494592ba9,Map or figure accompanying language survey Ghanaian Pidgin English,image/png,Survey/16-1.png,s-16,16,54267,
64f6c14f326ed250e874b652d9d90120,PDF of glossed text for Nigerian Pidgin,application/pdf,Survey/17_gt.pdf,s-17,17,47286,EAEA0-2E17-9925-8EC9-0_17_gt.pdf
26d95798abc97cb346c3022122f7850b,Audio of the glossed text for Nigerian Pidgin being spoken,audio/mpeg,Survey/17_gt.mp3,s-17,17,728326,EAEA0-2E17-9925-8EC9-0_17_gt.mp3
237d9bb35d85becf750593f7e8983849,Nigerian Pidgin,text/html,Survey/17.html,s-17,17,300225,
1fb91160ebd28467bab7f7d535748d86,Map or figure accompanying language survey Nigerian Pidgin,image/png,Survey/17-1.png,s-17,17,15837,
d01c68a56941c1e26851399da2944f9d,PDF of glossed text for Cameroon Pidgin English,application/pdf,Survey/18_gt.pdf,s-18,18,54715,EAEA0-FA0D-34A4-432A-0_18_gt.pdf
f287a7dac36861dc0ecbb44954d8045b,Audio of the glossed text for Cameroon Pidgin English being spoken,audio/mpeg,Survey/18_gt.mp3,s-18,18,2455543,EAEA0-FA0D-34A4-432A-0_18_gt.mp3
5220879a24300b24f982c6d8638e8abb,Cameroon Pidgin English,text/html,Survey/18.html,s-18,18,357366,
2d484106a71de4a307bef3d9feee6ddb,Map or figure accompanying language survey Cameroon Pidgin English,image/png,Survey/18-1.png,s-18,18,289772,
60003bffaaab4d7cdddfd075a1698c10,PDF of glossed text for Pichi,application/pdf,Survey/19_gt.pdf,s-19,19,71051,EAEA0-41D7-B3F4-A080-0_19_gt.pdf
8818c8f5d038c5e5e79ab7ae78cd0762,Audio of the glossed text for Pichi being spoken,audio/mpeg,Survey/19_gt.mp3,s-19,19,806454,EAEA0-41D7-B3F4-A080-0_19_gt.mp3
63dbc315bb51b3afa0d637aef38bc753,Pichi,text/html,Survey/19.html,s-19,19,442130,
b74f698c8a06cbde1d4b98c2856f88f3,Map or figure accompanying language survey Pichi,image/png,Survey/19-1.png,s-19,19,28651,
a7020d2ac26d2aee7f58e778ce1890b2,Map or figure accompanying language survey Pichi,image/png,Survey/19-2.png,s-19,19,38008,
ebd89b3fd1ad12b9e1b9a9797cc7819f,PDF of glossed text for Chinese Pidgin English,application/pdf,Survey/20_gt.pdf,s-20,20,62792,EAEA0-6100-139B-1AAD-0_20_gt.pdf
b8a3d640f18980c88671775e9826aed6,Chinese Pidgin English,text/html,Survey/20.html,s-20,20,279918,
efb1d2affc3d9c674c2b91437114d644,Map or figure accompanying language survey Chinese Pidgin English,image/png,Survey/20-1.png,s-20,20,141905,
c55c6a9fc8a287c8cbb0e008961d0181,PDF of glossed text for Tok Pisin,application/pdf,Survey/22_gt.pdf,s-22,22,53957,EAEA0-4CA6-8542-A148-0_22_gt.pdf
31c1d42e6fa2bf668f11220cfc127535,Audio of the glossed text for Tok Pisin being spoken,audio/mpeg,Survey/22_gt.mp3,s-22,22,1347648,EAEA0-4CA6-8542-A148-0_22_gt.mp3
4560eb1ab827645cfd6b40e8a6b20895,Tok Pisin,text/html,Survey/22.html,s-22,22,289631,
2975af9f325a1526e82a4c14d1c8003e,Map or figure accompanying language survey Tok Pisin,image/png,Survey/22-1.png,s-22,22,25360,
5cc95b4c0f71f93797dcd8da13991859,PDF of glossed text for Bislama,application/pdf,Survey/23_gt.pdf,s-23,23,57073,EAEA0-82AD-E503-DB1A-0_23_gt.pdf
aba41214d59e1aa7caa5412d79cac42c,Audio of the glossed text for Bislama being spoken,audio/mpeg,Survey/23_gt.mp3,s-23,23,262,EAEA0-82AD-E503-DB1A-0_23_gt.mp3
eb82de8db8fce77ee72f8cc3a239d822,Bislama,text/html,Survey/23.html,s-23,23,308576,
9f5f01f807d2ad88974b01589ca36899,Map or figure accompanying language survey Bislama,image/png,Survey/23-1.png,s-23,23,21526,
5696803bb620dc8feed5883921105317,PDF of glossed text for Norf'k,application/pdf,Survey/24_gt.pdf,s-24,24,46303,EAEA0-B214-2D4B-7ABF-0_24_gt.pdf
aa64b44a43acba0940b939134b453baf,Norf’k,text/html,Survey/24.html,s-24,24,321810,
fcf89080b58db6e6a2ec6d9c82a6b13b,Map or figure accompanying language survey Norf’k,image/png,Survey/24-1.png,s-24,24,18139,
46fc7fe4694b9901259a4a521f05de6b,PDF of glossed text for Kriol,application/pdf,Survey/25_gt.pdf,s-25,25,73233,EAEA0-2D91-916D-CC5D-0_25_gt.pdf
916f82cdddfaf0abebd82ce0992d5d03,Audio of the glossed text for Kriol being spoken,audio/mpeg,Survey/25_gt.mp3,s-25,25,495314,EAEA0-2D91-916D-CC5D-0_25_gt.mp3
407d67200dd271408dd7777acea37a45,Kriol,text/html,Survey/25.html,s-25,25,356329,
84f87cbfa58b197f638246bc1416322d,Map or figure accompanying language survey Kriol,image/png,Survey/25-1.png,s-25,25,17901,
2cf95567615e06407aef4673c70082eb,PDF of glossed text for Hawai‘i Creole,application/pdf,Survey/26_gt.pdf,s-26,26,91822,EAEA0-7B89-0EA2-EB8A-0_26_gt.pdf
ddd30b07c53f3cbee093a1076b2946ba,Audio of the glossed text for Hawai‘i Creole being spoken,audio/mpeg,Survey/26_gt.mp3,s-26,26,1782594,EAEA0-7B89-0EA2-EB8A-0_26_gt.mp3
8fc4b05b6839eaab822c464a969a01eb,Hawai‘i Creole,text/html,Survey/26.html,s-26,26,336131,
d7c13171299dc14bcf64f1cbc0f2d6cb,Map or figure accompanying language survey Hawai‘i Creole,image/png,Survey/26-1.png,s-26,26,25654,
f0182cab1230b98af3651b3947204ba8,Map or figure accompanying language survey Hawai‘i Creole,image/png,Survey/26-2.png,s-26,26,137381,
7bd8a8832eb551fdda01866331f1ecb7,PDF of glossed text for Negerhollands,application/pdf,Survey/27_gt.pdf,s-27,27,91012,EAEA0-B6DD-0D82-8C5F-0_27_gt.pdf
f3f5953eb8440ec8c635084d921da02f,Negerhollands,text/html,Survey/27.html,s-27,27,283692,
944c1c15abd99c1f2b98ed5cc39724c9,Map or figure accompanying language survey Negerhollands,image/png,Survey/27-1.png,s-27,27,49216,
506f771d9271716db13906e879c10b3e,Map or figure accompanying language survey Negerhollands,image/png,Survey/27-2.png,s-27,27,71580,
6019898f53deb5306df8e2edd2133161,PDF of glossed text for Berbice Dutch,application/pdf,Survey/28_gt.pdf,s-28,28,76676,EAEA0-3220-83D9-1D4C-0_28_gt.pdf
003aeaf967d233f80b1ab5ec5d2ba903,Berbice Dutch,text/html,Survey/28.html,s-28,28,299782,
1fb62d00bee9f04a54cd27740eba7114,Map or figure accompanying language survey Berbice Dutch,image/png,Survey/28-1.png,s-28,28,140467,
2e1371cdcbfdb061f1cdd992d02c2320,PDF of glossed text for Afrikaans,application/pdf,Survey/29_gt.pdf,s-29,29,88514,EAEA0-5904-B53C-DD7D-0_29_gt.pdf
015205bc098970695bcb347d0b4bddce,Afrikaans,text/html,Survey/29.html,s-29,29,329502,
b777027967242284c0a407ce64914333,Map or figure accompanying language survey Afrikaans,image/png,Survey/29-1.png,s-29,29,287847,
e732f45572e491ec203332d53f1a1fce,Map or figure accompanying language survey Afrikaans,image/png,Survey/29-2.png,s-29,29,19091,
a9cddf80c59f8c8fce17af20d19a4d64,PDF of glossed text for Cape Verdean Creole of Santiago,application/pdf,Survey/30_gt.pdf,s-30,30,51308,EAEA0-A634-85C0-2D7B-0_30_gt.pdf
1042467d532489dad95fd0ddcce6132a,Audio of the glossed text for Cape Verdean Creole of Santiago being spoken,audio/mpeg,Survey/30_gt.mp3,s-30,30,2754384,EAEA0-A634-85C0-2D7B-0_30_gt.mp3
0ca77018f0b95b6ef3cae46e78c292bc,Cape Verdean Creole of Santiago,text/html,Survey/30.html,s-30,30,280741,
50607f2fe544c80fee71431a4bd609c2,Map or figure accompanying language survey Cape Verdean Creole of Santiago,image/png,Survey/30-1.png,s-30,30,6328,
d0c7f827a95e9b746b3774eba701aa9e,Map or figure accompanying language survey Cape Verdean Creole of Santiago,image/png,Survey/30-2.png,s-30,30,67538,
193eb7530ec2c512b65b08a8ac185505,PDF of glossed text for Cape Verdean Creole of Brava,application/pdf,Survey/31_gt.pdf,s-31,31,56029,EAEA0-B86B-35E9-90AF-0_31_gt.pdf
4be8f82dd9d4d0f0f52510ba77d0ba39,Cape Verdean Creole of Brava,text/html,Survey/31.html,s-31,31,257100,
f425dd6f3a29183b5227b7ef6e2af626,Map or figure accompanying language survey Cape Verdean Creole of Brava,image/png,Survey/31-1.png,s-31,31,6328,
e19c0c09cce8f15a2975673ca6b30a34,Map or figure accompanying language survey Cape Verdean Creole of Brava,image/png,Survey/31-2.png,s-31,31,67219,
b735950253d8a9122f9c179e1d99ba28,PDF of glossed text for Cape Verdean Creole of São Vicente,application/pdf,Survey/32_gt.pdf,s-32,32,85220,EAEA0-CF1D-BC9D-57F5-0_32_gt.pdf
6b217e243404ea5d3413f81ec7fddf12,Audio of the glossed text for Cape Verdean Creole of São Vicente being spoken,audio/mpeg,Survey/32_gt.mp3,s-32,32,3469152,EAEA0-CF1D-BC9D-57F5-0_32_gt.mp3
2725a77654ecaf6a86b87c674ad5632a,Cape Verdean Creole of São Vicente,text/html,Survey/32.html,s-32,32,310172,
c55b781d670c8b787604680933a83354,Map or figure accompanying language survey Cape Verdean Creole of São Vicente,image/png,Survey/32-1.png,s-32,32,6328,
cad024ef5606806604021bf4dfe82b39,Map or figure accompanying language survey Cape Verdean Creole of São Vicente,image/png,Survey/32-2.png,s-32,32,69504,
164fab2711665b1945ab30d6d6c42154,PDF of glossed text for Guinea-Bissau Kriyol,application/pdf,Survey/33_gt.pdf,s-33,33,67964,EAEA0-65AB-ED2B-0A34-0_33_gt.pdf
04635ae44a6cc741a98f48e203c29bf1,Audio of the glossed text for Guinea-Bissau Kriyol being spoken,audio/mpeg,Survey/33_gt.mp3,s-33,33,4655053,EAEA0-65AB-ED2B-0A34-0_33_gt.mp3
e84afd05313b9f6f494dddcf58a32464,Guinea-Bissau Kriyol,text/html,Survey/33.html,s-33,33,281346,
fcbf4dd7e886336194cbada573767fe2,Map or figure accompanying language survey Guinea-Bissau Kriyol,image/png,Survey/33-1.png,s-33,33,22395,
b643f4098406d134275e1db756ef539c,PDF of glossed text for Casamancese Creole,application/pdf,Survey/34_gt.pdf,s-34,34,73394,EAEA0-43FC-F459-7F28-0_34_gt.pdf
0b9cec0ad8b740f465311e7bbef1110b,Audio of the glossed text for Casamancese Creole being spoken,audio/mpeg,Survey/34_gt.mp3,s-34,34,3881829,EAEA0-43FC-F459-7F28-0_34_gt.mp3
023e2c324a6cdcba8c220e2e45d3e819,Casamancese Creole,text/html,Survey/34.html,s-34,34,327947,
64b563ab4150681725c0243240454fc3,Map or figure accompanying language survey Casamancese Creole,image/png,Survey/34-1.png,s-34,34,33111,
3dcadecf30924173f9af9f9f7922ff93,Map or figure accompanying language survey Casamancese Creole,image/png,Survey/34-2.png,s-34,34,2441,
683604df20a712336edcc2b4758a5813,PDF of glossed text for Santome,application/pdf,Survey/35_gt.pdf,s-35,35,57313,EAEA0-7D6D-0953-8485-0_35_gt.pdf
2cd43e48e024fe75f2d25df7c5cc2a23,Audio of the glossed text for Santome being spoken,audio/mpeg,Survey/35_gt.mp3,s-35,35,1602906,EAEA0-7D6D-0953-8485-0_35_gt.mp3
d2e9b9108292ed71ac09e1f5f1f7e363,Santome,text/html,Survey/35.html,s-35,35,302262,
310348d88359eb98537fd25ba4a6bbc7,Map or figure accompanying language survey Santome,image/png,Survey/35-1.png,s-35,35,28651,
43a6f3fd53880c587aab675294aaed36,Map or figure accompanying language survey Santome,image/png,Survey/35-2.png,s-35,35,41989,
bbd6d16d760a998eeac2f22e0f587d0d,PDF of glossed text for Angolar,application/pdf,Survey/36_gt.pdf,s-36,36,60434,EAEA0-657C-15B3-C77E-0_36_gt.pdf
ba4205d223798d4318f7a34d2ca98ed3,Audio of the glossed text for Angolar being spoken,audio/mpeg,Survey/36_gt.mp3,s-36,36,358015,EAEA0-657C-15B3-C77E-0_36_gt.mp3
e4d2acccc6b0a428b1b2a1f8776f794c,Angolar,text/html,Survey/36.html,s-36,36,431425,
0a0a24464d3637818a5c7c91c55d9033,Map or figure accompanying language survey Angolar,image/png,Survey/36-1.png,s-36,36,28651,
bacae874ce3a7b0230c68e3cca8917ed,Map or figure accompanying language survey Angolar,image/png,Survey/36-2.png,s-36,36,46378,
ee7c49e7b559639f9490886ff058d962,PDF of glossed text for Principense,application/pdf,Survey/37_gt.pdf,s-37,37,59378,EAEA0-7128-6A3F-3A49-0_37_gt.pdf
7ed448b285031ba8ba1e3fe0b661ec56,Audio of the glossed text for Principense being spoken,audio/mpeg,Survey/37_gt.mp3,s-37,37,337535,EAEA0-7128-6A3F-3A49-0_37_gt.mp3
3846cf0cfbde4ebc3aa424d7e4b48634,Principense,text/html,Survey/37.html,s-37,37,309265,
35110d70b0563217a22a98721d65d90e,Map or figure accompanying language survey Principense,image/png,Survey/37-1.png,s-37,37,28651,
51fc17ae2a9ff25ff6e24d071b5c3bbe,Map or figure accompanying language survey Principense,image/png,Survey/37-2.png,s-37,37,11529,
728941b9dee7fc42f25f9546d8767f70,PDF of glossed text for Fa d’Ambô,application/pdf,Survey/38_gt.pdf,s-38,38,52540,EAEA0-B0B9-790D-6A4D-0_38_gt.pdf
a6f31872ab9c05048dfae0f0c2312ac8,Fa d’Ambô,text/html,Survey/38.html,s-38,38,297216,
378772be938af8491ec56400b9f1a601,Map or figure accompanying language survey Fa d’Ambô,image/png,Survey/38-1.png,s-38,38,29081,
749a1a7d220d7cadf33e925c63757557,Map or figure accompanying language survey Fa d’Ambô,image/png,Survey/38-2.png,s-38,38,3277,
5732188f6293b5f5eef61920eb6fdda6,PDF of glossed text for Diu Indo-Portuguese,application/pdf,Survey/39_gt.pdf,s-39,39,76600,EAEA0-84F8-5EAE-67DE-0_39_gt.pdf
f209cdbb84595f9a2d1e3b4ab9e3f906,Diu Indo-Portuguese,text/html,Survey/39.html,s-39,39,348767,
9a65e466253a9e584940f889aab7af67,Map or figure accompanying language survey Diu Indo-Portuguese,image/png,Survey/39-1.png,s-39,39,144667,
828083096837058619beb973b49a8ef2,PDF of glossed text for Korlai,application/pdf,Survey/40_gt.pdf,s-40,40,60467,EAEA0-4559-E978-D103-0_40_gt.pdf
dcb7444bd02560ea9b01a1a4836c747a,Audio of the glossed text for Korlai being spoken,audio/mpeg,Survey/40_gt.mp3,s-40,40,990244,EAEA0-4559-E978-D103-0_40_gt.mp3
e0669e46927b84fd4eb235383c1c4441,Korlai,text/html,Survey/40.html,s-40,40,360912,
4ed46211e5e1a570547e5c45833b5453,Map or figure accompanying language survey Korlai,image/png,Survey/40-1.png,s-40,40,141818,
ad09302c08515aaeec42d255d2b130f7,PDF of glossed text for Sri Lanka Portuguese,application/pdf,Survey/41_gt.pdf,s-41,41,114600,EAEA0-1CB0-06AF-55DD-0_41_gt.pdf
dd61b6f21dbad65583ca0f529e77af2f,Audio of the glossed text for Sri Lanka Portuguese being spoken,audio/mpeg,Survey/41_gt.mp3,s-41,41,876544,EAEA0-1CB0-06AF-55DD-0_41_gt.mp3
96df1370a61b4e7f4397ae2e06e137b4,Sri Lanka Portuguese,text/html,Survey/41.html,s-41,41,316190,
78cf571959ebba304c3bba68bbe45fc3,Map or figure accompanying language survey Sri Lanka Portuguese,image/png,Survey/41-1.png,s-41,41,110776,
1d936ce2bdbf0d85208db0b70c81cbc1,PDF of glossed text for Papiá Kristang,application/pdf,Survey/42_gt.pdf,s-42,42,81880,EAEA0-9B85-6443-C682-0_42_gt.pdf
98956cd8c1ea182129069617f6cad263,Audio of the glossed text for Papiá Kristang being spoken,audio/mpeg,Survey/42_gt.mp3,s-42,42,7322677,EAEA0-9B85-6443-C682-0_42_gt.mp3
2e5e91c3cbb56b6d233dfe572ac615b8,Papiá Kristang,text/html,Survey/42.html,s-42,42,324616,
76592c3406b1df4c71abef05a7c4e678,Map or figure accompanying language survey Papiá Kristang,image/png,Survey/42-1.png,s-42,42,114868,
b1215a2cfaa4b706bc90f1cbc0559fda,PDF of glossed text for Batavia Creole,application/pdf,Survey/43_gt.pdf,s-43,43,65461,EAEA0-2564-62A6-E107-0_43_gt.pdf
e3be478597256a5a0adbca1602bfe74f,Batavia Creole,text/html,Survey/43.html,s-43,43,336968,
c9eeb13df9e9354c51e622c97bdf7c49,Map or figure accompanying language survey Batavia Creole,image/png,Survey/43-1.png,s-43,43,275057,
55251c2cdda72185e1c038e2d003885f,PDF of glossed text for Ternate Chabacano,application/pdf,Survey/44_gt.pdf,s-44,44,59198,EAEA0-5011-D4D4-6699-0_44_gt.pdf
aee968fa316055e3d028b2cb8bd66b03,Audio of the glossed text for Ternate Chabacano being spoken,audio/mpeg,Survey/44_gt.mp3,s-44,44,866873,EAEA0-5011-D4D4-6699-0_44_gt.mp3
ae40a96a5f0e2f8cbd5e4732ae895a6b,Ternate Chabacano,text/html,Survey/44.html,s-44,44,249736,
fa041165642fe141f424f78d7c8385b6,Map or figure accompanying language survey Ternate Chabacano,image/png,Survey/44-1.png,s-44,44,222553,
6a6fc5cc098d974239d1970c2f95dc1c,PDF of glossed text for Cavite Chabacano,application/pdf,Survey/45_gt.pdf,s-45,45,65282,EAEA0-2476-7C34-DC94-0_45_gt.pdf
00347852fef07d57f000d9a358be8a91,Audio of the glossed text for Cavite Chabacano being spoken,audio/mpeg,Survey/45_gt.mp3,s-45,45,1439477,EAEA0-2476-7C34-DC94-0_45_gt.mp3
a8f724199d8972fd86e842c1144b1b96,Cavite Chabacano,text/html,Survey/45.html,s-45,45,269627,
ab8edc1aecac514c009e24a8ec4c6fd4,Map or figure accompanying language survey Cavite Chabacano,image/png,Survey/45-1.png,s-45,45,222553,
5791e2fcba4e61d82133fd415b0d7a4a,PDF of glossed text for Zamboanga Chabacano,application/pdf,Survey/46_gt.pdf,s-46,46,68303,EAEA0-B284-E744-3BCE-0_46_gt.pdf
31f015b04b24eb50b8193df15891ee31,Audio of the glossed text for Zamboanga Chabacano being spoken,audio/mpeg,Survey/46_gt.mp3,s-46,46,673815,EAEA0-B284-E744-3BCE-0_46_gt.mp3
ec9d14ab5b5c5249d7c49fc1b9038bef,Zamboanga Chabacano,text/html,Survey/46.html,s-46,46,215522,
0e0d2988df3a64a7841cd53eab67d4ad,Map or figure accompanying language survey Zamboanga Chabacano,image/png,Survey/46-1.png,s-46,46,252472,
1bf256dfa35398dea3287cb729cd191a,PDF of glossed text for Papiamentu,application/pdf,Survey/47_gt.pdf,s-47,47,89990,EAEA0-C405-C636-A55E-0_47_gt.pdf
