pk,jsondata,value_pk,sentence_pk,description,version
10230,,9534,7818,,1
10231,,9536,8138,,1
10232,,9536,8139,,1
10233,,9539,8328,,1
10234,,9539,8329,,1
10235,,9541,8553,,1
10236,,9541,8554,,1
10237,,9566,11501,,1
10238,,9566,11629,,1
10239,,9566,11630,,1
10240,,9567,11743,,1
10241,,9567,11744,,1
10242,,9578,13188,,1
10243,,9578,13189,,1
10244,,9579,13190,,1
10245,,9579,13191,,1
10246,,9580,13191,,1
10247,,9580,13312,,1
10248,,9582,13443,,1
10249,,9582,13445,,1
10250,,9486,1640,,1
10251,,9499,3278,,1
10252,,9535,7975,,1
10253,,9535,2228,,1
10254,,9537,8245,,1
10255,,9499,144,,1
10256,,9483,1402,,1
10257,,9476,532,,1
10258,,9476,533,,1
10259,,9477,692,,1
10260,,9480,981,,1
10261,,9480,982,,1
10262,,9491,2127,,1
10263,,9482,1286,,1
10264,,9482,1287,,1
10265,,9491,2128,,1
10266,,9503,3907,,1
10267,,9527,5968,,1
10268,,9540,8418,,1
10269,,9542,8674,,1
10270,,9542,8675,,1
10271,,9543,8803,,1
10272,,9544,8907,,1
10273,,9545,9036,,1
10274,,9545,9037,,1
10275,,9551,9761,,1
10276,,9551,9762,,1
10277,,9552,9907,,1
10278,,9552,9908,,1
10279,,9554,10141,,1
10280,,9554,9761,,1
10281,,9554,10050,,1
10282,,9551,9763,,1
10283,,9559,10808,,1
10284,,9559,10809,,1
10285,,9558,10810,,1
10286,,9570,1116,,1
10287,,9571,12501,,1
10288,,9571,7975,,1
10289,,9572,12652,,1
10290,,9572,12653,,1
10291,,9573,12764,,1
10292,,9573,12765,,1
10293,,9576,1402,,1
10294,,9576,13098,,1
10295,,9576,8674,,1
10296,,9584,6623,,1
10297,,9584,13098,,1
10298,,9585,13867,,1
10299,,9553,10050,,1
10300,,9553,10051,,1
10301,,9560,10618,,1
10302,,9560,10619,,1
10303,,9489,1966,,1
10304,,9479,858,,1
10305,,9479,859,,1
10306,,9478,860,,1
10307,,9489,1967,,1
10308,,9508,4537,,1
10309,,9508,4538,,1
10310,,9515,5548,,1
10311,,9515,5549,,1
10312,,9518,5966,,1
10313,,9518,5968,,1
10314,,9525,4030,,1
10315,,9525,6784,,1
10316,,9528,7093,,1
10317,,9529,7167,,1
10318,,9530,7323,,1
10319,,9530,7324,,1
10320,,9531,7575,,1
10321,,9531,7576,,1
10322,,9532,7577,,1
10323,,9532,3786,,1
10324,,9547,9158,,1
10325,,9547,9159,,1
10326,,9548,9303,,1
10327,,9549,9449,,1
10328,,9549,9450,,1
10329,,9588,14215,,1
10330,,9590,15146,,1
10331,,9591,15364,,1
10332,,9548,9158,,1
10333,,9549,9303,,1
10334,,9591,15363,,1
10335,,9470,144,,1
10336,,9511,982,,1
10337,,9511,4978,,1
10338,,9511,2229,,1
10339,,9497,3064,,1
10340,,9492,2229,,1
10341,,9492,141,,1
10342,,9492,1967,,1
10343,,9492,2127,,1
10344,,9492,2230,,1
10345,,9492,2228,,1
10346,,9493,2403,,1
10347,,9493,2404,,1
10348,,9493,2228,,1
10349,,9495,1830,,1
10350,,9495,2776,,1
10351,,9498,3065,,1
10352,,9501,3278,,1
10353,,9502,3785,,1
10354,,9502,3065,,1
10355,,9508,4539,,1
10356,,9511,4979,,1
10357,,9531,7578,,1
10358,,9531,7579,,1
10359,,9531,7580,,1
10360,,9537,8246,,1
10361,,9571,12502,,1
10362,,9589,14633,,1
10363,,9589,14634,,1
10364,,9916,1069,,1
10365,,9917,4109,,1
10366,,9919,1359,,1
10367,,9882,79,,1
10368,,9883,286,,1
10369,,9884,287,,1
10370,,9884,285,,1
10371,,9894,1069,,1
10372,,9894,1359,,1
10373,,9895,462,,1
10374,,9896,1573,,1
10375,,9897,1761,,1
10376,,9897,1762,,1
10377,,9897,1760,,1
10378,,9904,2680,,1
10379,,9904,2679,,1
10380,,9904,2681,,1
10381,,9904,1761,,1
10382,,9905,2858,,1
10383,,9914,285,,1
10384,,9914,795,,1
10385,,9914,464,,1
10386,,9914,3724,,1
10387,,9914,3725,,1
10388,,9917,945,,1
10389,,9917,4110,,1
10390,,9908,795,,1
10391,,9908,3202,,1
10392,,9908,2679,,1
10393,,9882,80,,1
10394,,9896,1574,,1
10395,,9902,2340,,1
10396,,9902,2341,,1
10397,,9905,2859,,1
10398,,9906,2996,,1
10399,,9907,2995,,1
10400,,9909,795,,1
10401,,9909,285,,1
10402,,9910,2679,,1
10403,,9910,3373,,1
10404,,9911,795,,1
10405,,9911,285,,1
10406,,9916,1359,,1
10407,,9919,1069,,1
10408,,9919,3373,,1
10409,,9927,4472,,1
10410,,9927,1234,,1
10411,,9927,5089,,1
10412,,9925,5090,,1
10413,,9925,5091,,1
10414,,9925,5092,,1
10415,,9925,287,,1
10416,,9929,5373,,1
10417,,9929,5374,,1
10418,,9930,5375,,1
10419,,9926,5093,,1
10420,,9930,5377,,1
10421,,9930,5376,,1
10422,,9929,4472,,1
10423,,9929,797,,1
10424,,9997,13152,,1
10425,,9997,13054,,1
10426,,9949,7656,,1
10427,,9949,6565,,1
10428,,9949,7655,,1
10429,,9950,7776,,1
10430,,9950,7777,,1
10431,,9950,7656,,1
10432,,9951,7926,,1
10433,,9951,7927,,1
10434,,9952,6565,,1
10435,,9952,3203,,1
10436,,9953,3203,,1
10437,,9954,6566,,1
10438,,9954,2681,,1
10439,,9956,8509,,1
10440,,9956,945,,1
10441,,9967,5089,,1
10442,,9967,9553,,1
10443,,9967,5895,,1
10444,,9998,13274,,1
10445,,9998,82,,1
10446,,9999,13390,,1
10447,,10011,14729,,1
10448,,10011,14730,,1
10449,,9890,795,,1
10450,,9890,796,,1
10451,,9898,1923,,1
10452,,9898,1924,,1
10453,,9913,3373,,1
10454,,9913,3578,,1
10455,,9920,4472,,1
10456,,9920,4473,,1
10457,,9921,4629,,1
10458,,9921,4473,,1
10459,,9918,4239,,1
10460,,9920,795,,1
10461,,9920,4474,,1
10462,,9922,3725,,1
10463,,9923,4852,,1
10464,,9923,4853,,1
10465,,9923,4854,,1
10466,,9924,4950,,1
10467,,9935,462,,1
10468,,9935,463,,1
10469,,9935,3578,,1
10470,,9941,6565,,1
10471,,9941,6566,,1
10472,,9941,6567,,1
10473,,9941,6568,,1
10474,,9942,6726,,1
10475,,9942,6727,,1
10476,,9942,6728,,1
10477,,9946,7138,,1
10478,,9946,7139,,1
10479,,9946,7140,,1
10480,,9947,7252,,1
10481,,9947,7253,,1
10482,,9948,7469,,1
10483,,9948,7468,,1
10484,,9948,7467,,1
10485,,9965,3867,,1
10486,,9965,9250,,1
10487,,9965,9251,,1
10488,,9965,9252,,1
10489,,9966,5089,,1
10490,,9966,9250,,1
10491,,9966,9387,,1
10492,,9964,3867,,1
10493,,10000,13537,,1
10494,,10000,3202,,1
10495,,10005,13958,,1
10496,,10005,796,,1
10497,,10006,14001,,1
10498,,10006,14002,,1
10499,,10006,14003,,1
10500,,10007,14069,,1
10501,,10008,14171,,1
10502,,10009,14440,,1
10503,,10009,14441,,1
10504,,10012,15059,,1
10505,,10012,15060,,1
10506,,10012,15061,,1
10507,,10013,15287,,1
10508,,10013,15288,,1
10509,,10013,15289,,1
10510,,9886,462,,1
10511,,9888,643,,1
10512,,9888,462,,1
10513,,9891,946,,1
10514,,9891,945,,1
10515,,9892,1069,,1
10516,,9892,1070,,1
10517,,9893,1233,,1
10518,,9900,1762,,1
10519,,9900,2097,,1
10520,,9915,3866,,1
10521,,9886,464,,1
10522,,9886,463,,1
10523,,9887,644,,1
10524,,9893,1234,,1
10525,,9912,3487,,1
10526,,9912,3488,,1
10527,,9915,3867,,1
10528,,9932,4240,,1
10529,,9958,8633,,1
10530,,9957,8634,,1
10531,,9957,8635,,1
10532,,9960,8762,,1
10533,,9961,8873,,1
10534,,9961,8874,,1
10535,,9968,9701,,1
10536,,9968,9702,,1
10537,,9969,9856,,1
10538,,9969,9857,,1
10539,,9970,10006,,1
10540,,9970,10005,,1
10541,,9972,10223,,1
10542,,9973,10225,,1
10543,,9972,10222,,1
10544,,9974,9387,,1
10545,,9974,8509,,1
10546,,9974,10370,,1
10547,,9975,10723,,1
10548,,9975,10722,,1
10549,,9976,10504,,1
10550,,9978,10594,,1
10551,,9977,10505,,1
10552,,9979,10928,,1
10553,,9979,10929,,1
10554,,9988,12161,,1
10555,,9989,12162,,1
10556,,9985,11999,,1
10557,,9986,11998,,1
10558,,9986,12000,,1
10559,,9987,12164,,1
10560,,9992,12593,,1
10561,,9993,12722,,1
10562,,9994,12868,,1
10563,,9994,12869,,1
10564,,9996,6886,,1
10565,,9996,13054,,1
10566,,10002,13730,,1
10567,,10002,13731,,1
10568,,10003,13835,,1
10569,,10003,13836,,1
10570,,10010,14582,,1
10571,,10010,14583,,1
10572,,9915,3868,,1
10573,,10003,13837,,1
10574,,10013,15294,,1
10575,,9882,81,,1
10576,,9882,82,,1
10577,,9885,465,,1
10578,,9890,797,,1
10579,,9892,1071,,1
10580,,9895,1459,,1
10581,,9900,2098,,1
10582,,9901,2194,,1
10583,,9901,2195,,1
10584,,9901,2196,,1
10585,,9901,2197,,1
10586,,9901,2198,,1
10587,,9901,2199,,1
10588,,9908,3203,,1
10589,,9912,3373,,1
10590,,9918,4240,,1
10591,,9923,4855,,1
10592,,9923,4856,,1
10593,,9928,80,,1
10594,,9928,5232,,1
10595,,9928,287,,1
10596,,9928,285,,1
10597,,9928,286,,1
10598,,9931,5504,,1
10599,,9931,5505,,1
10600,,9934,643,,1
10601,,9934,5895,,1
10602,,9937,1762,,1
10603,,9937,2858,,1
10604,,9939,3867,,1
10605,,9939,79,,1
10606,,9939,6305,,1
10607,,9939,6304,,1
10608,,9940,6304,,1
10609,,9940,79,,1
10610,,9940,80,,1
10611,,9940,3867,,1
10612,,9940,6305,,1
10613,,9942,6729,,1
10614,,9953,8209,,1
10615,,9955,8382,,1
10616,,9974,945,,1
10617,,9996,13055,,1
10618,,9986,12001,,1
10619,,9989,12163,,1
10620,,12181,84,,1
10621,,12180,83,,1
10622,,12182,289,,1
10623,,12194,289,,1
10624,,12194,1460,,1
10625,,12197,1763,,1
10626,,12197,1764,,1
10627,,12211,3726,,1
10628,,12214,4111,,1
10629,,12222,5094,,1
10630,,12224,5233,,1
10631,,12225,5378,,1
10632,,12245,2342,,1
10633,,12245,7657,,1
10634,,12246,7778,,1
10635,,12246,7779,,1
10636,,12247,7928,,1
10637,,12248,8076,,1
10638,,12195,1575,,1
10639,,12201,2200,,1
10640,,12203,2200,,1
10641,,12205,2860,,1
10642,,12206,2997,,1
10643,,12250,8211,,1
10644,,12251,8210,,1
10645,,12252,8212,,1
10646,,12249,8213,,1
10647,,12253,8299,,1
10648,,12255,8510,,1
10649,,12266,9388,,1
10650,,12266,9554,,1
10651,,12283,11594,,1
10652,,12283,11435,,1
10653,,12285,11829,,1
10654,,12299,13153,,1
10655,,12300,13275,,1
10656,,12302,13391,,1
10657,,12315,14731,,1
10658,,12316,14860,,1
10659,,12202,1236,,1
10660,,12202,1926,,1
10661,,12202,2342,,1
10662,,12213,289,,1
10663,,12214,289,,1
10664,,12225,5379,,1
10665,,12183,466,,1
10666,,12184,467,,1
10667,,12185,646,,1
10668,,12186,647,,1
10669,,12188,947,,1
10670,,12192,1235,,1
10671,,12191,1236,,1
10672,,12227,5643,,1
10673,,12228,5768,,1
10674,,12229,5643,,1
10675,,12240,7016,,1
10676,,12254,8383,,1
10677,,12256,8383,,1
10678,,12257,8763,,1
10679,,12259,8875,,1
10680,,12267,9703,,1
10681,,12269,10007,,1
10682,,12270,10008,,1
10683,,12270,9703,,1
10684,,12271,10226,,1
10685,,12272,10371,,1
10686,,12273,10724,,1
10687,,12273,10725,,1
10688,,12275,10507,,1
10689,,12276,10725,,1
10690,,12277,10930,,1
10691,,12291,6887,,1
10692,,12292,12433,,1
10693,,12294,12594,,1
10694,,12293,12596,,1
10695,,12295,12723,,1
10696,,12305,13732,,1
10697,,12314,14584,,1
10698,,12187,798,,1
10699,,12187,799,,1
10700,,12198,1925,,1
10701,,12198,1926,,1
10702,,12217,4475,,1
10703,,12217,4476,,1
10704,,12218,4630,,1
10705,,12220,4857,,1
10706,,12233,6113,,1
10707,,12234,6189,,1
10708,,12234,6190,,1
10709,,12235,6189,,1
10710,,12235,6190,,1
10711,,12237,6569,,1
10712,,12237,6570,,1
10713,,12242,7141,,1
10714,,12215,4241,,1
10715,,12244,7470,,1
10716,,12263,9119,,1
10717,,12262,9120,,1
10718,,12264,9253,,1
10719,,12265,9388,,1
10720,,12304,13637,,1
10721,,12308,13538,,1
10722,,12309,6887,,1
10723,,12313,14442,,1
10724,,12317,15062,,1
10725,,12310,14070,,1
10726,,12219,84,,1
10727,,12231,5896,,1
10728,,12196,1576,,1
10729,,12204,2682,,1
10730,,12204,2683,,1
10731,,12212,3869,,1
10732,,12218,4631,,1
10733,,12223,5095,,1
10734,,12317,15063,,1
10735,,12314,14585,,1
10736,,12313,14443,,1
10737,,12311,14172,,1
10738,,12298,13056,,1
10739,,12298,6730,,1
10740,,12291,12434,,1
10741,,12264,9254,,1
10742,,12265,9389,,1
10743,,12268,9858,,1
10744,,12269,10008,,1
10745,,12274,10506,,1
10746,,12223,5096,,1
10747,,12233,6114,,1
10748,,12238,6730,,1
10749,,12242,7142,,1
10750,,12244,7471,,1
10751,,12247,7929,,1
10752,,12200,2099,,1
10753,,12206,2998,,1
10754,,12221,4951,,1
10755,,12256,6189,,1
10756,,12277,10931,,1
10757,,12301,13392,,1
10758,,12318,15297,,1
10759,,12296,12870,,1
10760,,12296,6888,,1
10761,,12306,13838,,1
10762,,12203,2481,,1
10763,,12203,2482,,1
10764,,12204,2684,,1
10765,,12204,2685,,1
10766,,12220,4858,,1
10767,,12238,6731,,1
10768,,12244,7472,,1
10769,,12248,8077,,1
10770,,12315,14732,,1
10771,,12318,15296,,1
10772,,12318,15063,,1
10773,,13136,5132,,1
10774,,13168,8540,,1
10775,,13220,13301,,1
10776,,13219,13174,,1
10777,,13158,7679,,1
10778,,13159,7799,,1
10779,,13160,7956,,1
10780,,13138,5262,,1
10781,,13137,5263,,1
10782,,13139,5420,,1
10783,,13222,13422,,1
10784,,13221,13423,,1
10785,,13204,11861,,1
10786,,13201,11620,,1
10787,,13201,11621,,1
10788,,13198,11481,,1
10789,,13199,11482,,1
10790,,13107,1616,,1
10791,,13108,1797,,1
10792,,13109,1798,,1
10793,,13111,2033,,1
10794,,13113,2217,,1
10795,,13114,2373,,1
10796,,13115,2510,,1
10797,,13117,2879,,1
10798,,13118,3041,,1
10799,,13119,3249,,1
10800,,13120,3401,,1
10801,,13123,3765,,1
10802,,13126,4013,,1
10803,,13129,4364,,1
10804,,13159,7800,,1
10805,,13106,1617,,1
10806,,13118,3042,,1
10807,,13119,3250,,1
10808,,13123,3766,,1
10809,,13160,7957,,1
10810,,13162,8108,,1
10811,,13162,677,,1
10812,,13161,8109,,1
10813,,13161,8110,,1
10814,,13163,8234,,1
10815,,13164,8235,,1
10816,,13107,1618,,1
10817,,13114,2374,,1
10818,,13115,2511,,1
10819,,13221,13424,,1
10820,,13222,13425,,1
10821,,13220,13302,,1
10822,,13108,1799,,1
10823,,13136,5133,,1
10824,,13117,2880,,1
10825,,13219,13079,,1
10826,,13204,11862,,1
10827,,13203,11863,,1
10828,,13198,11483,,1
10829,,13200,11484,,1
10830,,13199,11485,,1
10831,,13165,8312,,1
10832,,13165,8313,,1
10833,,13164,8111,,1
10834,,13163,8236,,1
10835,,13139,5421,,1
10836,,13127,4142,,1
10837,,13213,6921,,1
10838,,13189,10606,,1
10839,,13185,10775,,1
10840,,13184,10403,,1
10841,,13183,10257,,1
10842,,13141,5680,,1
10843,,13142,5792,,1
10844,,13169,8659,,1
10845,,13179,9745,,1
10846,,13180,9890,,1
10847,,13181,10032,,1
10848,,13228,13858,,1
10849,,13227,13759,,1
10850,,13218,13078,,1
10851,,13215,12744,,1
10852,,13212,12471,,1
10853,,13211,12472,,1
10854,,13187,10526,,1
10855,,13185,10776,,1
10856,,13184,10404,,1
10857,,13182,10128,,1
10858,,13182,10129,,1
10859,,13166,8404,,1
10860,,13167,8405,,1
10861,,13170,8790,,1
10862,,13171,8895,,1
10863,,13174,9019,,1
10864,,13172,9020,,1
10865,,13209,12315,,1
10866,,13112,2115,,1
10867,,13121,3504,,1
10868,,13121,3505,,1
10869,,13124,3890,,1
10870,,13153,7039,,1
10871,,13173,9021,,1
10872,,13190,10953,,1
10873,,13190,10954,,1
10874,,13192,11079,,1
10875,,13192,11080,,1
10876,,13214,12627,,1
10877,,13141,5681,,1
10878,,13169,8660,,1
10879,,13218,13079,,1
10880,,13214,12628,,1
10881,,13194,11081,,1
10882,,13194,11082,,1
10883,,13191,11081,,1
10884,,13193,11079,,1
10885,,13193,11080,,1
10886,,13188,10607,,1
10887,,13189,10608,,1
10888,,13187,10527,,1
10889,,13186,10777,,1
10890,,13183,10258,,1
10891,,13182,10130,,1
10892,,13181,10033,,1
10893,,13180,9891,,1
10894,,13166,8406,,1
10895,,13195,11172,,1
10896,,13135,4970,,1
10897,,13156,7296,,1
10898,,13240,15333,,1
10899,,13239,15113,,1
10900,,13235,14474,,1
10901,,13232,14087,,1
10902,,13231,14013,,1
10903,,13157,7541,,1
10904,,13175,9143,,1
10905,,13176,9286,,1
10906,,13236,14613,,1
10907,,13233,14199,,1
10908,,13224,13564,,1
10909,,13225,13565,,1
10910,,13176,9285,,1
10911,,13146,5936,,1
10912,,13147,5937,,1
10913,,13148,6349,,1
10914,,13233,14200,,1
10915,,13098,837,,1
10916,,13110,1950,,1
10917,,13122,3600,,1
10918,,13128,4278,,1
10919,,13131,4659,,1
10920,,13132,4737,,1
10921,,13133,4888,,1
10922,,13134,4889,,1
10923,,13144,5935,,1
10924,,13150,6598,,1
10925,,13122,3601,,1
10926,,13154,7090,,1
10927,,13157,7542,,1
10928,,13157,7543,,1
10929,,13235,14475,,1
10930,,13236,14614,,1
10931,,13225,13566,,1
10932,,13098,838,,1
10933,,13133,4890,,1
10934,,13134,4890,,1
10935,,13156,7297,,1
10936,,13223,13567,,1
10937,,13177,9430,,1
10938,,13177,9286,,1
10939,,13176,9144,,1
10940,,13175,9144,,1
10941,,13100,676,,1
10942,,13099,839,,1
10943,,13145,6052,,1
10944,,13151,6765,,1
10945,,13092,119,,1
10946,,13093,330,,1
10947,,13094,327,,1
10948,,13234,14336,,1
10949,,13234,14337,,1
10950,,13093,328,,1
10951,,13094,329,,1
10952,,13237,14760,,1
10953,,13238,14887,,1
10954,,13104,1393,,1
10955,,13105,1475,,1
10956,,13237,14761,,1
10957,,13097,676,,1
10958,,13096,508,,1
10959,,13095,509,,1
10960,,13101,963,,1
10961,,13102,1097,,1
10962,,13103,1267,,1
10963,,13102,1098,,1
10964,,13150,6599,,1
10965,,13151,6766,,1
10966,,13202,11729,,1
10967,,13202,11730,,1
10968,,13208,12195,,1
10969,,13239,15114,,1
10970,,13240,15334,,1
10971,,13197,11335,,1
10972,,13186,10778,,1
10973,,13545,3058,,1
10974,,13545,3059,,1
10975,,13583,8240,,1
10976,,13583,8239,,1
10977,,13623,13183,,1
10978,,13537,1822,,1
10979,,13542,2395,,1
10980,,13544,2765,,1
10981,,13550,3778,,1
10982,,13560,5151,,1
10983,,13586,8548,,1
10984,,13608,11496,,1
10985,,13611,11874,,1
10986,,13625,13439,,1
10987,,13544,2766,,1
10988,,13544,2767,,1
10989,,13546,3268,,1
10990,,13546,3269,,1
10991,,13547,3269,,1
10992,,13624,10410,,1
10993,,13624,13309,,1
10994,,13594,9599,,1
10995,,13594,8326,,1
10996,,13584,8326,,1
10997,,13582,8129,,1
10998,,13544,2768,,1
10999,,13561,5274,,1
11000,,13580,7811,,1
11001,,13580,7812,,1
11002,,13581,7968,,1
11003,,13581,7969,,1
11004,,13582,8130,,1
11005,,13582,8131,,1
11006,,13564,5692,,1
11007,,13574,7048,,1
11008,,13604,10615,,1
11009,,13612,11912,,1
11010,,13612,11913,,1
11011,,13622,13093,,1
11012,,13548,3514,,1
11013,,13587,8671,,1
11014,,13588,8801,,1
11015,,13589,8902,,1
11016,,13590,9032,,1
11017,,13595,9756,,1
11018,,13596,9901,,1
11019,,13597,10044,,1
11020,,13599,10272,,1
11021,,13601,10410,,1
11022,,13603,10796,,1
11023,,13613,12058,,1
11024,,13614,12214,,1
11025,,13616,12494,,1
11026,,13618,7567,,1
11027,,13617,5957,,1
11028,,13619,12758,,1
11029,,13598,9756,,1
11030,,13598,10044,,1
11031,,13540,2124,,1
11032,,13551,3903,,1
11033,,13615,1111,,1
11034,,13602,10796,,1
11035,,13602,10797,,1
11036,,13602,10798,,1
11037,,13601,8548,,1
11038,,13593,9441,,1
11039,,13593,9442,,1
11040,,13630,14098,,1
11041,,13530,854,,1
11042,,13556,4531,,1
11043,,13557,4532,,1
11044,,13563,5544,,1
11045,,13577,7313,,1
11046,,13591,9152,,1
11047,,13592,9297,,1
11048,,13626,13585,,1
11049,,13633,14489,,1
11050,,13633,14490,,1
11051,,13557,4666,,1
11052,,13557,4667,,1
11053,,13559,4975,,1
11054,,13631,14211,,1
11055,,13634,14628,,1
11056,,13634,14629,,1
11057,,13637,15137,,1
11058,,13637,15138,,1
11059,,13638,15352,,1
11060,,13638,15353,,1
11061,,13639,15462,,1
11062,,13639,15463,,1
11063,,13592,9152,,1
11064,,13556,4532,,1
11065,,13577,7314,,1
11066,,13526,137,,1
11067,,13527,353,,1
11068,,13632,14347,,1
11069,,13535,1482,,1
11070,,13528,527,,1
11071,,13529,687,,1
11072,,13531,976,,1
11073,,13532,1111,,1
11074,,13533,1280,,1
11075,,13536,1633,,1
11076,,13562,5431,,1
11077,,13562,5151,,1
11078,,13563,4666,,1
11079,,13567,5957,,1
11080,,13573,5957,,1
11081,,13573,6932,,1
11082,,13573,6933,,1
11083,,13593,137,,1
11084,,13589,8903,,1
11085,,13639,15464,,1
11086,,13639,15465,,1
11087,,13639,15466,,1
11088,,13640,58,,1
11089,,13641,258,,1
11090,,13642,259,,1
11091,,13650,1345,,1
11092,,13651,1445,,1
11093,,13652,1724,,1
11094,,13656,2182,,1
11095,,13657,2307,,1
11096,,13657,2182,,1
11097,,13660,2971,,1
11098,,13661,3165,,1
11099,,13661,3166,,1
11100,,13667,3969,,1
11101,,13668,4087,,1
11102,,13668,4088,,1
11103,,13675,5063,,1
11104,,13676,5064,,1
11105,,13678,258,,1
11106,,13680,5212,,1
11107,,13698,7640,,1
11108,,13699,7752,,1
11109,,13699,7753,,1
11110,,13679,5213,,1
11111,,13700,7902,,1
11112,,13700,7903,,1
11113,,13707,8487,,1
11114,,13706,8486,,1
11115,,13705,6536,,1
11116,,13660,2972,,1
11117,,13701,8051,,1
11118,,13730,11406,,1
11119,,13747,13136,,1
11120,,13748,13252,,1
11121,,13749,13370,,1
11122,,13760,14707,,1
11123,,13760,14708,,1
11124,,13701,58,,1
11125,,13703,8192,,1
11126,,13761,14833,,1
11127,,13732,11569,,1
11128,,13732,11406,,1
11129,,13733,4605,,1
11130,,13702,8052,,1
11131,,13702,58,,1
11132,,13731,11407,,1
11133,,13704,8052,,1
11134,,13653,1904,,1
11135,,13664,1445,,1
11136,,13664,3358,,1
11137,,13674,4939,,1
11138,,13673,3851,,1
11139,,13673,4825,,1
11140,,13685,5855,,1
11141,,13687,6099,,1
11142,,13688,6174,,1
11143,,13692,6535,,1
11144,,13697,7433,,1
11145,,13697,7432,,1
11146,,13697,7434,,1
11147,,13712,9099,,1
11148,,13713,9227,,1
11149,,13713,9099,,1
11150,,13714,9367,,1
11151,,13714,9227,,1
11152,,13729,6423,,1
11153,,13690,6423,,1
11154,,13757,14148,,1
11155,,13757,14149,,1
11156,,13762,15016,,1
11157,,13762,15017,,1
11158,,13762,15018,,1
11159,,13729,11304,,1
11160,,13750,13511,,1
11161,,13758,14275,,1
11162,,13758,14276,,1
11163,,13751,13623,,1
11164,,13669,776,,1
11165,,13643,433,,1
11166,,13644,621,,1
11167,,13647,928,,1
11168,,13648,1049,,1
11169,,13649,1208,,1
11170,,13655,2082,,1
11171,,13683,5620,,1
11172,,13684,5620,,1
11173,,13666,3851,,1
11174,,13710,8859,,1
11175,,13711,8961,,1
11176,,13716,9679,,1
11177,,13720,10195,,1
11178,,13721,10344,,1
11179,,13721,10345,,1
11180,,13723,10691,,1
11181,,13716,9680,,1
11182,,13708,8608,,1
11183,,13727,11152,,1
11184,,13726,11030,,1
11185,,13726,10905,,1
11186,,13736,11982,,1
11187,,13725,10906,,1
11188,,13725,10905,,1
11189,,13735,11981,,1
11190,,13740,12400,,1
11191,,13743,6863,,1
11192,,13746,13035,,1
11193,,13752,13709,,1
11194,,13709,8735,,1
11195,,13738,12401,,1
11196,,13759,14559,,1
11197,,13759,14560,,1
11198,,13753,13710,,1
11199,,13741,12568,,1
11200,,13724,10584,,1
11201,,13722,10689,,1
11202,,13722,10690,,1
11203,,13658,2461,,1
11204,,13724,10690,,1
11205,,13673,4826,,1
11206,,13673,4827,,1
11207,,13682,5484,,1
11208,,13682,5485,,1
11209,,13693,6699,,1
11210,,13717,9837,,1
11211,,13717,9838,,1
11212,,13718,9987,,1
11213,,13718,9988,,1
11214,,13719,10095,,1
11215,,13719,9680,,1
11216,,13719,10096,,1
11217,,13693,6698,,1
11218,,13672,775,,1
11219,,13672,4605,,1
11220,,13671,4441,,1
11221,,13671,4331,,1
11222,,13677,5065,,1
11223,,13681,5349,,1
11224,,13681,5065,,1
11225,,13663,3472,,1
11226,,13663,3473,,1
11227,,13742,12569,,1
11228,,13739,12402,,1
11229,,13763,15256,,1
11230,,13763,15257,,1
11231,,13763,15258,,1
11232,,13972,8456,,1
11233,,13972,8452,,1
11234,,13922,2822,,1
11235,,13922,2823,,1
11236,,13965,7863,,1
11237,,13965,7862,,1
11238,,13943,5314,,1
11239,,13943,5316,,1
11240,,13920,2450,,1
11241,,13982,9496,,1
11242,,13982,9497,,1
11243,,14019,13218,,1
11244,,14019,13219,,1
11245,,14019,13220,,1
11246,,14019,13221,,1
11247,,13924,3110,,1
11248,,13924,3111,,1
11249,,13924,3112,,1
11250,,13940,5025,,1
11251,,13940,5026,,1
11252,,13916,1992,,1
11253,,13968,8178,,1
11254,,13968,8180,,1
11255,,14027,13886,,1
11256,,13912,1514,,1
11257,,13929,3649,,1
11258,,13929,3650,,1
11259,,13929,3651,,1
11260,,13963,7628,,1
11261,,13963,7629,,1
11262,,14020,13340,,1
11263,,13964,7723,,1
11264,,13964,7724,,1
11265,,13931,3939,,1
11266,,13970,8267,,1
11267,,13914,1683,,1
11268,,13914,1684,,1
11269,,13999,11371,,1
11270,,13999,11372,,1
11271,,13941,5192,,1
11272,,13921,2564,,1
11273,,13921,2565,,1
11274,,13921,2566,,1
11275,,13921,2567,,1
11276,,14001,11658,,1
11277,,14001,11659,,1
11278,,14001,11660,,1
11279,,13934,4314,,1
11280,,13934,4315,,1
11281,,14018,13125,,1
11282,,13967,8016,,1
11283,,13967,8017,,1
11284,,13967,8020,,1
11285,,13918,2152,,1
11286,,13921,2568,,1
11287,,13921,2569,,1
11288,,13924,3113,,1
11289,,13924,3114,,1
11290,,13926,3323,,1
11291,,13929,3652,,1
11292,,13942,5193,,1
11293,,13944,5315,,1
11294,,13944,5317,,1
11295,,13964,7725,,1
11296,,13966,8018,,1
11297,,13966,8019,,1
11298,,13969,8177,,1
11299,,13970,8268,,1
11300,,13970,8269,,1
11301,,13973,8453,,1
11302,,13973,8454,,1
11303,,13973,8455,,1
11304,,13998,11373,,1
11305,,13998,11374,,1
11306,,14000,11535,,1
11307,,14000,11536,,1
11308,,14000,11537,,1
11309,,14000,11538,,1
11310,,14002,11782,,1
11311,,14002,11783,,1
11312,,14003,11784,,1
