pk,jsondata,key,description,valueset_pk,source_pk,version
916,,589,,14542,523,1
917,,593,178,14546,527,1
918,,593,15-7,14466,527,1
919,,593,62-3,14511,527,1
920,,590,,14542,524,1
921,,588,,14527,522,1
922,,588,,14529,522,1
923,,590,,14532,524,1
924,,590,,14530,524,1
925,,588,,14530,522,1
926,,593,Ch. 4,14548,527,1
927,,23,,14542,21,1
928,,498,69,14450,453,1
929,,498,80-1,14451,453,1
930,,592,,14452,526,1
931,,24,87-8,14454,22,1
932,,24,,14455,22,1
933,,593,,14452,527,1
934,,25,46,14450,23,1
935,,24,,14451,22,1
936,,686,81,11586,614,1
937,,686,81,11593,614,1
938,,517,25,11600,459,1
939,,545,xxx,11602,483,1
940,,545,xxx,11603,483,1
941,,545,xxx,11613,483,1
942,,686,,11634,614,1
943,,686,80,11579,614,1
944,,545,,11685,483,1
945,,545,,11686,483,1
946,,545,,11687,483,1
947,,545,,11688,483,1
948,,545,,11689,483,1
949,,545,xxxi,11609,483,1
950,,686,,11620,614,1
951,,686,,11621,614,1
952,,518,,11643,460,1
953,,1580,60,11659,1332,1
954,,518,72,11660,460,1
955,,518,,11677,460,1
956,,518,,11678,460,1
957,,519,,11691,461,1
958,,519,,11692,461,1
959,,545,,11693,483,1
960,,545,,11647,483,1
961,,545,,11648,483,1
962,,545,,11649,483,1
963,,545,xliii,11650,483,1
964,,1074,,11658,970,1
965,,518,,11671,460,1
966,,686,82,11581,614,1
967,,601,,11682,535,1
968,,601,,11683,535,1
969,,518,72,11659,460,1
970,,1414,"47, 51",15559,1182,1
971,,1414,46,15556,1182,1
972,,1414,44,15561,1182,1
973,,1414,45,15562,1182,1
974,,1414,44,15564,1182,1
975,,1414,48,15570,1182,1
976,,1446,368,15547,1214,1
977,,1414,49,15549,1182,1
978,,1446,368,15549,1214,1
979,,1414,44,15542,1182,1
980,,1414,45,15543,1182,1
981,,1284,112,15643,1075,1
982,,1446,369,15542,1214,1
983,,1414,47,15573,1182,1
984,,1414,48,15565,1182,1
985,,1414,49,15546,1182,1
986,,1414,49,15582,1182,1
987,,1414,49,15577,1182,1
988,,1414,49,15551,1182,1
989,,1446,376-377,15625,1214,1
990,,1446,370,15534,1214,1
991,,1414,49,15642,1182,1
992,,1064,94,15643,963,1
993,,1553,11,15534,1305,1
994,,1446,376,15540,1214,1
995,,1446,368,15550,1214,1
996,,967,,15672,871,1
997,,1548,410,15686,1301,1
998,,584,,15692,518,1
999,,411,,15695,376,1
1000,,584,,15694,518,1
1001,,967,,15735,871,1
1002,,967,,15654,871,1
1003,,1244,113,15901,1039,1
1004,,1244,96/98,15906,1039,1
1005,,1244,111,15908,1039,1
1006,,1244,179-189,15909,1039,1
1007,,1244,179-189,15910,1039,1
1008,,1244,137,15913,1039,1
1009,,1244,142,15915,1039,1
1010,,1244,148,15916,1039,1
1011,,1244,155-162,15924,1039,1
1012,,1244,155-162,15925,1039,1
1013,,1244,87-88,15926,1039,1
1014,,1244,86,15946,1039,1
1015,,1249,,15975,1044,1
1016,,1249,,15976,1044,1
1017,,1249,,15977,1044,1
1018,,1244,127,15978,1039,1
1019,,1248,,15989,1043,1
1020,,1248,,15990,1043,1
1021,,1246,,15989,1041,1
1022,,1246,,15990,1041,1
1023,,1244,176,15892,1039,1
1024,,1244,129,15897,1039,1
1025,,1244,77,16005,1039,1
1026,,1244,86,15900,1039,1
1027,,1244,85,15912,1039,1
1028,,1244,268,15917,1039,1
1029,,1085,N/A,15919,980,1
1030,,1244,150,15920,1039,1
1031,,1244,219,15930,1039,1
1032,,1244,,15937,1039,1
1033,,1244,222-230,15992,1039,1
1034,,1245,191-210,16008,1040,1
1035,,1244,183-189,15911,1039,1
1036,,1244,128,15928,1039,1
1037,,1249,,15953,1044,1
1038,,1244,123-128,15960,1039,1
1039,,1244,123-128,15961,1039,1
1040,,1244,125; 183,15963,1039,1
1041,,1244,190-248,15980,1039,1
1042,,1244,190-248,15981,1039,1
1043,,1244,190,15982,1039,1
1044,,1248,,15988,1043,1
1045,,1249,,15994,1044,1
1046,,1246,,15988,1041,1
1047,,1244,160,15889,1039,1
1048,,1244,158,15889,1039,1
1049,,1244,130,15890,1039,1
1050,,1244,A17,15891,1039,1
1051,,1244,171,15893,1039,1
1052,,1244,102,15894,1039,1
1053,,901,137ff.,7588,807,1
1054,,901,59,7592,807,1
1055,,901,58ff.,7593,807,1
1056,,901,64,7595,807,1
1057,,901,62f.,7596,807,1
1058,,901,"64, 45ff.",7597,807,1
1059,,901,40f.,7599,807,1
1060,,901,153f.,7602,807,1
1061,,901,,7604,807,1
1062,,901,44f.,7613,807,1
1063,,901,54,7614,807,1
1064,,901,"44f.,",7615,807,1
1065,,901,113ff.,7633,807,1
1066,,901,113ff.,7634,807,1
1067,,901,"58ff., 90",7635,807,1
1068,,901,113ff.,7636,807,1
1069,,901,113ff.,7637,807,1
1070,,901,58f.,7638,807,1
1071,,901,143ff.,7662,807,1
1072,,901,143ff.,7664,807,1
1073,,901,130ff.,7676,807,1
1074,,901,130f.,7677,807,1
1075,,901,137,7678,807,1
1076,,901,"40, 47f.",7605,807,1
1077,,901,"65, 149",7647,807,1
1078,,901,41ff.,7581,807,1
1079,,901,40,7586,807,1
1080,,901,216,7689,807,1
1081,,901,215,7690,807,1
1082,,901,39f.,7691,807,1
1083,,901,"232,238",7688,807,1
1084,,901,231,7686,807,1
1085,,901,211,7685,807,1
1086,,901,58ff.,7589,807,1
1087,,901,40f.,7601,807,1
1088,,901,49,7606,807,1
1089,,901,154,7610,807,1
1090,,901,"41ff., 63",7608,807,1
1091,,901,41ff.,7609,807,1
1092,,901,49,7616,807,1
1093,,901,67f.,7620,807,1
1094,,901,67ff.,7625,807,1
1095,,901,84,7629,807,1
1096,,901,92ff.,7630,807,1
1097,,901,140f.,7632,807,1
1098,,901,126,7645,807,1
1099,,901,65,7646,807,1
1100,,901,111,7661,807,1
1101,,901,135ff.,7679,807,1
1102,,901,48,7611,807,1
1103,,901,68,7619,807,1
1104,,901,78-80,7623,807,1
1105,,901,72-78,7624,807,1
1106,,901,70-72,7627,807,1
1107,,901,98,7631,807,1
1108,,901,81f.,7621,807,1
1109,,901,34f.,7692,807,1
1110,,901,34f.,7693,807,1
1111,,901,62,7594,807,1
1112,,901,52ff.,7617,807,1
1113,,901,52ff.,7618,807,1
1114,,901,230,7643,807,1
1115,,901,93,7650,807,1
1116,,901,93f.,7649,807,1
1117,,901,92ff.,7648,807,1
1118,,901,92 ff.,7651,807,1
1119,,901,102f.,7652,807,1
1120,,901,103,7653,807,1
1121,,901,100,7654,807,1
1122,,901,97f.,7655,807,1
1123,,901,55ff.,7667,807,1
1124,,901,55ff.,7668,807,1
1125,,901,130ff.,7675,807,1
1126,,901,151,7682,807,1
1127,,901,180,7681,807,1
1128,,901,78-80,7628,807,1
1129,,901,114f.,7671,807,1
1130,,901,112-117,7670,807,1
1131,,901,133f.,7577,807,1
1132,,901,54,7578,807,1
1133,,901,49ff.,7579,807,1
1134,,901,125f.,7580,807,1
1135,,901,47f.,7582,807,1
1136,,901,55ff.,7583,807,1
1137,,901,51f.,7584,807,1
1138,,901,216,7684,807,1
1139,,901,248,7683,807,1
1140,,708,141,14829,633,1
1141,,708,73,14833,633,1
1142,,708,73,14834,633,1
1143,,708,73,14835,633,1
1144,,708,140,14836,633,1
1145,,708,84,14837,633,1
1146,,708,77,14838,633,1
1147,,708,98,14839,633,1
1148,,708,98,14840,633,1
1149,,708,97,14843,633,1
1150,,708,76,14845,633,1
1151,,708,351,14846,633,1
1152,,708,76,14848,633,1
1153,,708,"107, 242",14854,633,1
1154,,708,"107, 113, 242",14855,633,1
1155,,708,113,14856,633,1
1156,,708,134-136,14874,633,1
1157,,708,134-136,14875,633,1
1158,,708,73,14876,633,1
1159,,708,136-137,14877,633,1
1160,,708,136-137,14878,633,1
1161,,708,"148, 150",14879,633,1
1162,,708,385,14881,633,1
1163,,708,"145, 146",14889,633,1
1164,,708,75,14903,633,1
1165,,708,75,14904,633,1
1166,,708,"468, 469",14905,633,1
1167,,708,160,14906,633,1
1168,,708,137,14917,633,1
1169,,708,414,14918,633,1
1170,,708,"86, 87, 137-139",14919,633,1
1171,,708,42-61,14924,633,1
1172,,708,73,14832,633,1
1173,,708,63,14841,633,1
1174,,708,353,14844,633,1
1175,,708,122,14858,633,1
1176,,708,177,14869,633,1
1177,,708,348,14880,633,1
1178,,708,134,14882,633,1
1179,,708,367,14884,633,1
1180,,708,105,14890,633,1
1181,,708,132,14892,633,1
1182,,708,"131, 132",14893,633,1
1183,,708,135,14894,633,1
1184,,708,135,14895,633,1
1185,,708,451,14897,633,1
1186,,708,84,14898,633,1
1187,,708,401,14899,633,1
1188,,708,119,14900,633,1
1189,,708,136-137,14907,633,1
1190,,708,261,14908,633,1
1191,,708,261,14909,633,1
1192,,708,115,14910,633,1
1193,,708,385,14911,633,1
1194,,708,399,14912,633,1
1195,,708,,14913,633,1
1196,,708,346,14914,633,1
1197,,708,394,14915,633,1
1198,,708,137,14916,633,1
1199,,708,70,14922,633,1
1200,,708,151,14923,633,1
1201,,708,111,14822,633,1
1202,,708,73,14830,633,1
1203,,708,"73, 97",14842,633,1
1204,,708,73,14847,633,1
1205,,708,76,14849,633,1
1206,,708,76,14850,633,1
1207,,708,373,14851,633,1
1208,,708,81,14852,633,1
1209,,708,"109, 245",14853,633,1
1210,,708,108,14857,633,1
1211,,708,120,14860,633,1
1212,,708,"120, 170",14861,633,1
1213,,708,168,14862,633,1
1214,,708,"172, 173",14863,633,1
1215,,708,172,14864,633,1
1216,,708,172,14865,633,1
1217,,708,171,14866,633,1
1218,,708,27,14867,633,1
1219,,708,168,14868,633,1
1220,,708,400,14870,633,1
1221,,708,"67, 167",14871,633,1
1222,,708,182,14872,633,1
1223,,708,143,14873,633,1
1224,,708,85,14887,633,1
1225,,708,85,14888,633,1
1226,,708,119,14901,633,1
1227,,708,,14936,633,1
1228,,708,"136, 162, 163",14902,633,1
1229,,708,341,14920,633,1
1230,,708,"174, 101",14921,633,1
1231,,708,467,14925,633,1
1232,,708,66,14926,633,1
1233,,708,92,14927,633,1
1234,,708,,14928,633,1
1235,,708,"461, 339",14931,633,1
1236,,708,56,14934,633,1
1237,,708,57,14935,633,1
1238,,708,128,14818,633,1
1239,,708,107,14819,633,1
1240,,708,76,14826,633,1
1241,,708,,14827,633,1
1242,,708,92,14933,633,1
1243,,708,108,14820,633,1
1244,,708,84,14821,633,1
1245,,708,109,14823,633,1
1246,,708,249,14824,633,1
1247,,708,123,14825,633,1
1248,,708,,14818,633,1
1249,,708,,14820,633,1
1250,,708,,14822,633,1
1251,,708,248,14822,633,1
1252,,708,,14825,633,1
1253,,708,"121, 122",14825,633,1
1254,,708,,14826,633,1
1255,,708,"76, 81",14827,633,1
1256,,708,,14829,633,1
1257,,708,209,14936,633,1
1258,,708,121,14825,633,1
1259,,708,,14840,633,1
1260,,708,,14842,633,1
1261,,708,,14934,633,1
1262,,708,171,14865,633,1
1263,,708,,14870,633,1
1264,,708,,14933,633,1
1265,,708,334,14928,633,1
1266,,708,"105, 115-116",14908,633,1
1267,,708,,14906,633,1
1268,,708,,14903,633,1
1269,,673,41-42,9242,602,1
1270,,673,40,9255,602,1
1271,,1442,,9703,1210,1
1272,,1633,,9703,1367,1
1273,,1525,,9703,1283,1
1274,,1442,,9704,1210,1
1275,,1442,221,9710,1210,1
1276,,1442,221,9711,1210,1
1277,,1442,,9712,1210,1
1278,,1442,221,9714,1210,1
1279,,1442,,9716,1210,1
1280,,1442,,9719,1210,1
1281,,1442,,9720,1210,1
1282,,1442,,9721,1210,1
1283,,1442,,9731,1210,1
1284,,1442,,9732,1210,1
1285,,1442,,9743,1210,1
1286,,1442,,9744,1210,1
1287,,1442,,9745,1210,1
1288,,1442,,9746,1210,1
1289,,1442,,9747,1210,1
1290,,1442,,9749,1210,1
1291,,1442,,9767,1210,1
1292,,1442,,9768,1210,1
1293,,1442,,9717,1210,1
1294,,1633,,9775,1367,1
1295,,1442,,9775,1210,1
1296,,1442,,9713,1210,1
1297,,1442,,9722,1210,1
1298,,1442,,9730,1210,1
1299,,1442,,9733,1210,1
1300,,1442,,9734,1210,1
1301,,1442,,9737,1210,1
1302,,1442,,9738,1210,1
1303,,1442,,9740,1210,1
1304,,1442,,9742,1210,1
1305,,1442,,9750,1210,1
1306,,1525,382-383,9770,1283,1
1307,,1442,,9770,1210,1
1308,,455,,9770,414,1
1309,,1442,,9773,1210,1
1310,,1442,,9774,1210,1
1311,,1442,,9705,1210,1
1312,,1442,,9706,1210,1
1313,,1442,,9707,1210,1
1314,,1442,,9708,1210,1
1315,,1442,,9709,1210,1
1316,,1442,,9724,1210,1
1317,,1442,,9748,1210,1
1318,,1442,,9751,1210,1
1319,,1442,,9752,1210,1
1320,,1442,,9755,1210,1
1321,,1442,,9761,1210,1
1322,,1442,,9762,1210,1
1323,,1442,,9764,1210,1
1324,,1442,,9766,1210,1
1325,,1442,,9769,1210,1
1326,,1442,,9772,1210,1
1327,,1442,,9763,1210,1
1328,,1442,,9736,1210,1
1329,,1240,"94, 97",9799,1036,1
1330,,1236,191-204,9786,1032,1
1331,,1236,197,9831,1032,1
1332,,1236,,9832,1032,1
1333,,1236,,9833,1032,1
1334,,1236,199,9860,1032,1
1335,,1236,199,9793,1032,1
1336,,1236,194,9885,1032,1
1337,,1237,192-205,9816,1033,1
1338,,1233,167-186,9782,1029,1
1339,,1236,201,9831,1032,1
1340,,315,163,9843,287,1
1341,,656,,10004,589,1
1342,,656,176,10003,589,1
1343,,656,203-206,10028,589,1
1344,,656,,10030,589,1
1345,,656,205-206,10029,589,1
1346,,656,190-195,10034,589,1
1347,,656,190-195,10035,589,1
1348,,656,,10031,589,1
1349,,656,210-211,10044,589,1
1350,,656,,10045,589,1
1351,,656,,10049,589,1
1352,,656,234-236,10085,589,1
1353,,656,239,10095,589,1
1354,,656,188-190,10109,589,1
1355,,656,,10131,589,1
1356,,656,231-233,10005,589,1
1357,,656,211-215,10006,589,1
1358,,656,210-215,10007,589,1
1359,,656,193-195,10008,589,1
1360,,656,193-195,10009,589,1
1361,,656,180-185,10011,589,1
1362,,656,190-193,10013,589,1
1363,,656,190-193,10014,589,1
1364,,656,178-179,10016,589,1
1365,,656,195-199,10017,589,1
1366,,656,195-202,10018,589,1
1367,,656,195-202,10019,589,1
1368,,656,195-202,10020,589,1
1369,,656,195-199,10021,589,1
1370,,656,195-199,10022,589,1
1371,,656,215-229,10057,589,1
1372,,656,178-179,10023,589,1
1373,,656,202-203,10026,589,1
1374,,656,203-206,10027,589,1
1375,,657,,10032,590,1
1376,,656,190-193,10036,589,1
1377,,656,190-195,10037,589,1
1378,,656,193-195,10039,589,1
1379,,656,200-201,10043,589,1
1380,,656,231-233,10047,589,1
1381,,656,"231-233, 239-240",10048,589,1
1382,,656,218-229,10050,589,1
1383,,656,227-229,10051,589,1
1384,,656,218-220,10052,589,1
1385,,656,227-229,10053,589,1
1386,,656,"225-227, 229-233",10054,589,1
1387,,656,"225-227, 229-233",10055,589,1
1388,,656,229-231,10058,589,1
1389,,656,229-231,10059,589,1
1390,,656,236-240,10060,589,1
1391,,656,222-223,10062,589,1
1392,,656,"180, 240",10063,589,1
1393,,656,239,10067,589,1
1394,,657,239,10068,590,1
1395,,656,195-198,10069,589,1
1396,,656,238-239,10076,589,1
1397,,656,238-239,10077,589,1
1398,,656,234-236,10082,589,1
1399,,656,231-233,10083,589,1
1400,,656,234-236,10084,589,1
1401,,656,234,10087,589,1
1402,,656,211-215,10089,589,1
1403,,656,236-238,10093,589,1
1404,,656,238-239,10094,589,1
1405,,656,201-202,10096,589,1
1406,,656,201-202,10097,589,1
1407,,656,"201-202,",10098,589,1
1408,,656,201-202,10099,589,1
1409,,656,201-202,10100,589,1
1410,,656,215,10101,589,1
1411,,656,180-185,10103,589,1
1412,,656,180-185,10104,589,1
1413,,656,188-190,10106,589,1
1414,,656,188-190,10107,589,1
1415,,656,215-217,10112,589,1
1416,,656,215-217,10113,589,1
1417,,656,177,10114,589,1
1418,,656,"185-187, 247-252",10115,589,1
1419,,656,187,10116,589,1
1420,,656,247-252,10117,589,1
1421,,656,172,10129,589,1
1422,,656,171,10130,589,1
1423,,1500,235,10403,1262,1
1424,,1500,223,10399,1262,1
1425,,1500,223,10400,1262,1
1426,,1500,229,10415,1262,1
1427,,330,96,10467,302,1
1428,,330,,10397,302,1
1429,,330,,10416,302,1
1430,,330,146,10449,302,1
1431,,330,106,10480,302,1
1432,,1500,210,10461,1262,1
1433,,330,29,10460,302,1
1434,,1572,181-182,10451,1324,1
1435,,1572,182-183,10452,1324,1
1436,,330,32,10453,302,1
1437,,1500,214,10418,1262,1
1438,,1500,214,10419,1262,1
1439,,1500,211,10472,1262,1
1440,,330,,10452,302,1
1441,,330,153,10469,302,1
1442,,330,153,10470,302,1
1443,,330,128,10473,302,1
1444,,719,61,10495,643,1
1445,,719,58,10496,643,1
1446,,1500,30,10497,1262,1
1447,,1500,213,10420,1262,1
1448,,1500,213,10426,1262,1
1449,,1500,225,10431,1262,1
1450,,1500,211,10446,1262,1
1451,,994,43,10413,897,1
1452,,330,50-51,10426,302,1
1453,,330,25,10410,302,1
1454,,651,71,10423,584,1
1455,,1500,213,10424,1262,1
1456,,330,53,10425,302,1
1457,,685,189,10487,613,1
1458,,328,100,10486,300,1
1459,,1500,230,10494,1262,1
1460,,651,74,10424,584,1
1461,,1572,181-182,10450,1324,1
1462,,1500,218,10480,1262,1
1463,,330,29,10459,302,1
1464,,330,51,10421,302,1
1465,,1005,366,10425,908,1
1466,,1005,368,10481,908,1
1467,,1545,,10869,1298,1
1468,,1545,,10870,1298,1
1469,,1545,,10872,1298,1
1470,,1545,,10874,1298,1
1471,,1545,,10875,1298,1
1472,,1545,,10876,1298,1
1473,,1545,,10877,1298,1
1474,,1545,,10879,1298,1
1475,,1545,102,10880,1298,1
1476,,1545,"119,",10881,1298,1
1477,,1545,,10884,1298,1
1478,,1545,102,10886,1298,1
1479,,1545,"71, 187",10887,1298,1
1480,,1545,48,10889,1298,1
1481,,1545,72,10895,1298,1
1482,,1545,48,10896,1298,1
1483,,1545,57,10915,1298,1
1484,,1545,57,10916,1298,1
1485,,1545,"47, 169, 53",10917,1298,1
1486,,1545,"76, 64",10918,1298,1
1487,,1545,76,10920,1298,1
1488,,1545,163,10922,1298,1
1489,,1545,97,10945,1298,1
1490,,1545,97,10946,1298,1
1491,,1545,97,10947,1298,1
1492,,1545,"54, 23, 177",10959,1298,1
1493,,1545,177,10960,1298,1
1494,,1545,176,10961,1298,1
1495,,1545,184,10966,1298,1
1496,,1545,,10873,1298,1
1497,,1545,,10882,1298,1
1498,,1545,,10910,1298,1
1499,,1545,119,10923,1298,1
1500,,1545,119,10925,1298,1
1501,,1545,169,10926,1298,1
1502,,1545,47,10932,1298,1
1503,,1545,"93, 23",10933,1298,1
1504,,1545,23,10934,1298,1
1505,,1545,58,10935,1298,1
1506,,1545,163,10936,1298,1
1507,,1545,"51,",10938,1298,1
1508,,1545,"48, 185",10940,1298,1
1509,,1545,,10942,1298,1
1510,,1545,,10949,1298,1
1511,,1545,176,10950,1298,1
1512,,1545,"46, 182",10951,1298,1
1513,,1545,"103, 116, 117",10953,1298,1
1514,,1545,103,10954,1298,1
1515,,1545,132,10955,1298,1
1516,,1545,"58, 177, 98",10956,1298,1
1517,,1545,"54, 177, 23",10958,1298,1
1518,,1545,,10978,1298,1
1519,,1545,48,10863,1298,1
1520,,1545,,10871,1298,1
1521,,1545,,10883,1298,1
1522,,1545,"48, 64",10891,1298,1
1523,,1545,101,10893,1298,1
1524,,1545,71,10894,1298,1
1525,,1545,,10898,1298,1
1526,,1545,64,10901,1298,1
1527,,1545,76,10902,1298,1
1528,,96,,10902,88,1
1529,,1545,61,10903,1298,1
1530,,1545,"90, 23",10904,1298,1
1531,,1545,90,10905,1298,1
1532,,1545,35,10906,1298,1
1533,,1545,"48, 72, 47, 90, 96",10907,1298,1
1534,,1545,"119, 57",10909,1298,1
1535,,1545,,10911,1298,1
1536,,1545,"72, 103",10912,1298,1
1537,,1545,"47, 129, 128",10913,1298,1
1538,,1545,"93, 23",10914,1298,1
1539,,1545,179,10928,1298,1
1540,,1545,"179, 116",10929,1298,1
1541,,1545,,10943,1298,1
1542,,1545,,10944,1298,1
1543,,1545,176,10962,1298,1
1544,,1545,,10967,1298,1
1545,,1545,,10968,1298,1
1546,,1545,117,10972,1298,1
1547,,1545,72,10973,1298,1
1548,,1545,"48, 59, 64",10976,1298,1
1549,,1545,"23, 59, 48, 71",10977,1298,1
1550,,1545,"54, 23, 165, 177",10908,1298,1
1551,,1545,23,10890,1298,1
1552,,1545,48,10860,1298,1
1553,,1545,56,10859,1298,1
1554,,1545,,10867,1298,1
1555,,1545,,10868,1298,1
1556,,1545,64,10974,1298,1
1557,,1545,71,10861,1298,1
1558,,1545,85,10862,1298,1
1559,,1545,52,10864,1298,1
1560,,1545,176,10865,1298,1
1561,,1545,66,10866,1298,1
1562,,1546,,10884,1299,1
1563,,96,,10893,88,1
1564,,1545,173,10899,1298,1
1565,,1545,"188, 116",10930,1298,1
1566,,1545,85,10937,1298,1
1567,,1545,66,10939,1298,1
1568,,1635,41-2,10956,1369,1
1569,,224,"290, 480",11096,206,1
1570,,224,219,11091,206,1
1571,,224,389,11089,206,1
1572,,224,348,11088,206,1
1573,,563,84,11098,500,1
1574,,225,29-32,11099,207,1
1575,,972,161,11125,876,1
1576,,972,150,11121,876,1
1577,,972,"151, 166",11122,876,1
1578,,874,201-206,11127,785,1
1579,,1491,440,11128,1255,1
1580,,700,,11130,626,1
1581,,700,,11113,626,1
1582,,972,,11116,876,1
1583,,874,101-102,11136,785,1
1584,,874,187-188,11157,785,1
1585,,1567,50,11138,1319,1
1586,,874,120-122,11111,785,1
1587,,874,151-159,11158,785,1
1588,,874,151-159,11159,785,1
1589,,874,151-159,11160,785,1
1590,,874,151-159,11162,785,1
1591,,700,83,11163,626,1
1592,,874,149,11188,785,1
1593,,874,149,11190,785,1
1594,,874,196,11204,785,1
1595,,874,198,11206,785,1
1596,,874,110-111,11118,785,1
1597,,874,151-159,11191,785,1
1598,,874,101,11115,785,1
1599,,874,125-126,11137,785,1
1600,,1089,,11161,982,1
1601,,972,,11188,876,1
1602,,972,151,11123,876,1
1603,,972,143,11126,876,1
1604,,1491,442-443,11152,1255,1
1605,,874,122,11180,785,1
1606,,874,122,11181,785,1
1607,,874,122,11182,785,1
1608,,1491,428,11185,1255,1
1609,,874,127,11169,785,1
1610,,874,,11203,785,1
1611,,874,184-187,11174,785,1
1612,,874,184-187,11175,785,1
1613,,874,177-178,11176,785,1
1614,,874,177-178,11177,785,1
1615,,874,178-180,11178,785,1
1616,,1205,32-36,11141,1004,1
1617,,1205,32-36,11142,1004,1
1618,,874,188-191,11196,785,1
1619,,973,456-480,11200,877,1
1620,,973,456-480,11197,877,1
1621,,973,456-480,11198,877,1
1622,,874,188-191,11195,785,1
1623,,1089,188,11222,982,1
1624,,972,154,11223,876,1
1625,,972,151,11124,876,1
1626,,1491,440,11129,1255,1
1627,,874,103-105,11132,785,1
1628,,874,103-105,11131,785,1
1629,,972,,11112,876,1
1630,,874,98-100,11134,785,1
1631,,874,124-125,11171,785,1
1632,,1491,423,11143,1255,1
1633,,1491,,11144,1255,1
1634,,1491,,11149,1255,1
1635,,1491,425-429,11151,1255,1
1636,,1491,429-432,11147,1255,1
1637,,1491,432-435,11148,1255,1
1638,,1491,438,11145,1255,1
1639,,874,71,11146,785,1
1640,,874,162,11156,785,1
1641,,874,103,11104,785,1
1642,,874,124,11170,785,1
1643,,874,196,11150,785,1
1644,,874,111-113,11207,785,1
1645,,1417,"3, 33",11215,1185,1
1646,,1417,65,11218,1185,1
1647,,972,158,11214,876,1
1648,,700,83,11100,626,1
1649,,700,83,11101,626,1
1650,,1491,440,11109,1255,1
1651,,700,,11108,626,1
1652,,700,83,11102,626,1
1653,,874,122-125,11103,785,1
1654,,874,98-100,11105,785,1
1655,,874,188-191,11106,785,1
1656,,930,16,11828,834,1
1657,,930,25,11825,834,1
1658,,930,11,11830,834,1
1659,,930,11,11831,834,1
1660,,930,19,11845,834,1
1661,,930,19,11846,834,1
1662,,930,19,11847,834,1
1663,,930,41,11870,834,1
1664,,930,27,11895,834,1
1665,,930,27,11896,834,1
1666,,930,27,11897,834,1
1667,,930,36,11898,834,1
1668,,930,25,11909,834,1
1669,,930,11,11832,834,1
1670,,930,42,11849,834,1
1671,,930,42,11850,834,1
1672,,930,24,11884,834,1
1673,,930,19,11885,834,1
1674,,930,35,11899,834,1
1675,,930,42,11900,834,1
1676,,930,42,11901,834,1
1677,,930,42,11902,834,1
1678,,930,45,11904,834,1
1679,,930,45,11905,834,1
1680,,929,540,11905,833,1
1681,,930,45,11906,834,1
1682,,930,25,11908,834,1
1683,,930,17,11813,834,1
1684,,930,16,11821,834,1
1685,,930,11,11833,834,1
1686,,930,17,11840,834,1
1687,,930,22,11843,834,1
1688,,930,16,11848,834,1
1689,,930,25,11851,834,1
1690,,930,25,11852,834,1
1691,,930,25,11853,834,1
1692,,930,30,11855,834,1
1693,,930,33,11856,834,1
1694,,930,25,11857,834,1
1695,,930,39,11858,834,1
1696,,930,17,11841,834,1
1697,,930,27,11864,834,1
1698,,930,43,11912,834,1
1699,,930,9,11926,834,1
1700,,928,101,11928,832,1
1701,,930,25,11928,834,1
1702,,928,,11851,832,1
1703,,931,,11851,835,1
1704,,176,21-43,11851,161,1
1705,,176,21,11852,161,1
1706,,928,,11852,832,1
1707,,176,21,11853,161,1
1708,,931,,11853,835,1
1709,,928,,11853,832,1
1710,,928,30,11854,832,1
1711,,176,,11855,161,1
1712,,176,,11856,161,1
1713,,928,,11856,832,1
1714,,176,21,11857,161,1
1715,,930,39,11809,834,1
1716,,930,19,11810,834,1
1717,,930,15,11811,834,1
1718,,930,15,11812,834,1
1719,,930,22,11814,834,1
1720,,930,20,11815,834,1
1721,,930,39,11816,834,1
1722,,1048,,12100,949,1
1723,,1048,,12102,949,1
1724,,1048,340,11965,949,1
1725,,1048,138-143,11989,949,1
1726,,1048,112-117,11958,949,1
1727,,1048,112-117,11961,949,1
1728,,1048,"112, 166",11964,949,1
1729,,1048,117,11963,949,1
1730,,1048,,11966,949,1
1731,,1048,"109, 132",11967,949,1
1732,,1048,"107, 124,180",11969,949,1
1733,,1048,135-136,11973,949,1
1734,,1048,135,11979,949,1
1735,,1048,"135, 174",11976,949,1
1736,,1048,170,11946,949,1
1737,,1048,166,11952,949,1
1738,,1048,166,11950,949,1
1739,,1048,168,11953,949,1
1740,,1048,182-183,11957,949,1
1741,,1048,172,12060,949,1
1742,,1048,126,11981,949,1
1743,,1048,362,12086,949,1
1744,,1048,,12032,949,1
1745,,1048,,12033,949,1
1746,,1048,356,11956,949,1
1747,,1048,344,12036,949,1
1748,,1048,126-131,11984,949,1
1749,,1048,,12016,949,1
1750,,1048,"131, 159-160",11985,949,1
1751,,1048,177ff,11987,949,1
1752,,1048,199sq,11997,949,1
1753,,1048,199sq,11998,949,1
1754,,1048,,12004,949,1
1755,,1048,205sq,12006,949,1
1756,,1048,212,12008,949,1
1757,,1048,209sq,12002,949,1
1758,,1048,322,11999,949,1
1759,,1048,322,12001,949,1
1760,,1048,,12010,949,1
1761,,1048,223sq,12011,949,1
1762,,1048,"278, 327-328",12013,949,1
1763,,1048,,11929,949,1
1764,,1048,159-161,11930,949,1
1765,,1048,138sq,11932,949,1
1766,,1048,145,11939,949,1
1767,,1048,,11933,949,1
1768,,1048,135sq,11934,949,1
1769,,1048,124,11937,949,1
1770,,1048,176,11938,949,1
1771,,1048,294sq.,11944,949,1
